signature,job_id,query,pert_id,pert_iname,pert_type,tau
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K87932577,NSC-693868,trt_cp,-34.703968
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K71860425,CDK2-5-inhibitor,trt_cp,51.73242
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K71059170,cefixime,trt_cp,64.99361
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K37848908,ceforanide,trt_cp,-27.51432
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K02275692,cefotiam,trt_cp,-13.973709
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K50422030,clomethiazole,trt_cp,86.18872
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A90311807,cilastatin,trt_cp,-63.78868
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A07875874,cilnidipine,trt_cp,16.05637
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K28578425,cilostamide,trt_cp,-1.0570824
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K18618618,cimetidine,trt_cp,26.586086
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K72816382,cinalukast,trt_cp,-63.2611
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K15522385,cinanserin,trt_cp,-26.44158
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K07220430,cinnarizine,trt_cp,-17.29418
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A49358627,ciprofibrate,trt_cp,3.7702608
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K54142781,cirazoline,trt_cp,37.114555
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K71430621,clobenpropit,trt_cp,-6.109602
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A63894585,clobetasol,trt_cp,-1.4799154
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K38003476,clocortolone-pivalate,trt_cp,-58.941776
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A82371568,clofarabine,trt_cp,14.868993
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K04218075,clomifene,trt_cp,-18.766533
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K52989797,clomipramine,trt_cp,13.984621
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K08890269,CO-102862,trt_cp,17.081451
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A76093993,cromakalim,trt_cp,8.386188
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A49680073,cucurbitacin-i,trt_cp,56.521946
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K89046952,ciclacillin,trt_cp,-78.14059
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K95992530,cyclo-[Arg-Gly-Asp-D-Phe-Val],trt_cp,-3.875969
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A41250306,cyclopenthiazide,trt_cp,11.899538
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A10420615,cyclopiazonic-acid,trt_cp,-5.855055
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A64290322,cyclosporin-a,trt_cp,18.45812
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K13533483,cyclosporin-a,trt_cp,-11.416927
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A39290993,cyproterone,trt_cp,-15.237556
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K09132007,D-4476,trt_cp,4.90416
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K26997899,D-64131,trt_cp,39.698338
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A73909368,dactinomycin,trt_cp,75.0051
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K10065684,dantron,trt_cp,13.408682
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A68929948,DAPT-GSI-IX,trt_cp,-1.2080815
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K31633810,DAU-5884,trt_cp,28.095625
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K74430258,"1,2-dichlorobenzene",trt_cp,-29.80742
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K32526544,DCEBIO,trt_cp,-4.7291613
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K61401890,deguelin,trt_cp,30.846525
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A75402480,deoxycorticosterone-acetate,trt_cp,2.1173642
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K23623876,decafluorobutane,trt_cp,-2.1141648
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K06014311,DH-97,trt_cp,26.421768
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K76133116,benzydamine,trt_cp,17.807243
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K16508793,diazepam,trt_cp,-76.20201
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K12906962,dichlorobenzamil,trt_cp,35.060284
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K29178788,dictamnine,trt_cp,31.48638
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K81521265,dicyclohexylurea,trt_cp,6.5692406
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K94080537,diethyltoluamide,trt_cp,-13.4954195
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K96362535,tubaic-acid,trt_cp,78.89177
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K32645441,dipropyl-5ct,trt_cp,13.196514
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K69032158,diprotin-a,trt_cp,-22.88823
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K26573499,DMAB-anabaseine,trt_cp,7.293869
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K89274813,DMP-543,trt_cp,30.867706
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K31699485,DMeOB,trt_cp,7.2405586
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K85266041,DNQX,trt_cp,-2.0084567
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K17378184,BP-897,trt_cp,0.88090205
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K39965020,doconexent,trt_cp,0.31712472
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K01624546,docosatrienoic-acid,trt_cp,-39.821594
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A27143604,diarylpropionitrile,trt_cp,18.581745
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K80315159,DPPE,trt_cp,-10.883019
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K94920105,DR-2313,trt_cp,3.7702608
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K33459542,ditolylguanidine,trt_cp,-1.8322762
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K62353524,DY-131,trt_cp,24.461958
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A20243730,danazol,trt_cp,28.011053
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K48970916,danazol,trt_cp,-47.451973
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A68009927,daunorubicin,trt_cp,75.55767
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K96527333,dehydroisoandosterone,trt_cp,0.0
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A88282067,delcorine,trt_cp,-31.832285
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A99177642,deltaline,trt_cp,-88.888916
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K37792168,denbufylline,trt_cp,8.435085
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K98521173,desoxycortone,trt_cp,-82.72086
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K31238592,devazepide,trt_cp,32.096806
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K33211335,dextromethorphan,trt_cp,-61.59202
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K71499074,diclofenamide,trt_cp,1.3346252
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K17674993,diflorasone,trt_cp,36.63674
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K18619710,digoxigenin,trt_cp,65.91796
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K23478508,digoxin,trt_cp,-2.3608174
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K97440753,dihydroergocristine,trt_cp,-20.19911
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K73391359,quinisocaine,trt_cp,2.3255813
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K65814004,diphenyleneiodonium,trt_cp,47.86284
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K54759182,dosulepin,trt_cp,6.1530323
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K92093830,doxorubicin,trt_cp,28.594736
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K06221026,DUP-697,trt_cp,-3.4037938
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K68620903,dydrogesterone,trt_cp,-1.1980268
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A96485169,EBPC,trt_cp,35.502323
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K16233984,eriochrome-black-t,trt_cp,-28.73814
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A51820102,econazole,trt_cp,-28.704649
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K27450477,EHNA,trt_cp,77.270355
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K63913457,eicosatrienoic-acid,trt_cp,-1.3742071
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K88759641,EMD-66684,trt_cp,3.9259367
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K57545991,enalapril,trt_cp,-23.03291
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K76534306,enrofloxacin,trt_cp,-5.592599
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K42452249,EO-1428,trt_cp,21.055408
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A53131506,epitestosterone,trt_cp,-24.843056
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K11927976,ER-27319,trt_cp,82.876854
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K19360254,ergocornine,trt_cp,-24.1478
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A73581086,ergometrine,trt_cp,-7.223397
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A35033682,eriodictyol,trt_cp,16.470598
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A23226398,estradiol,trt_cp,25.538311
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A39747742,estradiol-valerate,trt_cp,58.23778
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A84205515,estriol,trt_cp,22.308643
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K49061529,BRD-K49061529,trt_cp,37.79799
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K15842202,eudesmic-acid,trt_cp,45.759937
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K46068882,eugenitol,trt_cp,-59.25184
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K86727142,embelin,trt_cp,-60.749107
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K39339537,epirizole,trt_cp,-3.1360114
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A39969961,eplerenone,trt_cp,28.939577
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K04046242,equilin,trt_cp,0.3875969
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A99411506,esculin,trt_cp,34.38175
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K17016787,estriol,trt_cp,0.0
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K81839095,estrone,trt_cp,14.428568
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K03981224,ethisterone,trt_cp,14.451266
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K31920458,mestranol,trt_cp,-10.28235
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K47693913,evoxine,trt_cp,-26.826473
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K78633253,EXO-1,trt_cp,1.726568
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K63089472,farnesylthioacetic-acid,trt_cp,-34.17785
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K14821540,FCCP,trt_cp,62.630486
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K48367671,febuxostat,trt_cp,-10.775507
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K51318897,fenbendazole,trt_cp,49.361137
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A83081521,finasteride,trt_cp,-14.556753
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K17896185,FIT,trt_cp,20.78626
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K83508485,FK-888,trt_cp,11.559284
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K30296925,flavokavain-b,trt_cp,69.97223
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K44067360,flufenamic-acid,trt_cp,9.196617
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A01346607,flumetasone,trt_cp,-13.700762
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A65449987,flunisolide,trt_cp,-39.384895
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K15715913,fluperlapine,trt_cp,10.134911
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K31611373,fluprostenol,trt_cp,-8.573758
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A49765801,fludroxycortide,trt_cp,-73.84587
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A96456596,FPL-55712,trt_cp,4.001588
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K30990140,FR-122047,trt_cp,-37.095238
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A80641450,FR-139317,trt_cp,-21.881973
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K66944906,fraxidin,trt_cp,6.098737
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K96402602,farnesylthiotriazole,trt_cp,68.38031
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K08998509,fananserin,trt_cp,-5.26124
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K76617868,fasudil,trt_cp,54.451694
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K99107520,felbamate,trt_cp,-56.04811
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A30815329,felodipine,trt_cp,-48.651047
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K41160163,fenobam,trt_cp,-72.971214
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A50684349,fenoldopam,trt_cp,-18.401314
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K28168037,fenretinide,trt_cp,-1.7970402
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K34170797,fexaramine,trt_cp,-8.290119
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K28667196,fillalbin,trt_cp,-57.704254
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K01095011,finasteride,trt_cp,-19.367464
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A13650332,flucloxacillin,trt_cp,45.028427
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K98769987,flumazenil,trt_cp,-50.033222
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K61496577,flumetasone,trt_cp,-40.765182
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K12184470,flunarizine,trt_cp,6.060606
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K49577446,flunisolide,trt_cp,-8.007929
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K53987533,fluphenazine,trt_cp,-3.9547615
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K00824317,fludroxycortide,trt_cp,-68.371895
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K67445247,flurofamide,trt_cp,7.435053
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A59943784,fluticasone,trt_cp,-6.572033
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K62310379,fluticasone-propionate,trt_cp,-86.08621
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K72676686,fluvoxamine,trt_cp,7.323392
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-A49734948,foliosidine,trt_cp,16.106739
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-M00539986,formoterol,trt_cp,-12.556725
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K03015355,forskolin,trt_cp,-16.13271
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K87049188,fusaric-acid,trt_cp,-1.3389711
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K18059238,gamma-linolenic-acid,trt_cp,23.056313
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K77998258,ganglioside,trt_cp,-79.385666
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K92015269,GBR-12783,trt_cp,-2.3178394
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K34034388,GBR-12783,trt_cp,37.370792
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K32501161,vanoxerine,trt_cp,2.6779423
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K50135270,GBR-12935,trt_cp,-0.7399577
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K92577649,GBR-13069,trt_cp,8.211285
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K11634954,GBR-13069,trt_cp,-6.0958424
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K65285700,GP-1a,trt_cp,-27.417057
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K34608650,GP-2a,trt_cp,-43.700348
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K11911061,GR-127935,trt_cp,70.278694
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K12120659,GR-144053,trt_cp,-17.891901
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K52394958,GR-159897,trt_cp,10.295852
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K02283807,GR-32191,trt_cp,27.514273
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K68190965,GR-46611,trt_cp,27.874939
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K46441700,GR-55562,trt_cp,-60.974052
ATLAS_SIG_B_TOP150,6a92f7a00262700013c4e5f1,ATLAS_SIG_B_TOP150,BRD-K40578143,GR-79236,trt_cp,-24.50085
