consensus_rank,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau
454,BRD-K11540476,EMF-BCA1-64,-0.7751938,-15.317196,-3.5588443,3,3,0,-6.550411,-3.5588443,-15.317196
455,BRD-A41304429,practolol,-0.5285412,-28.03668,-3.5244172,3,3,0,-10.696546,-3.5244172,-28.03668
456,BRD-K62810658,PD-98059,-0.422833,-3.488372,-25.21904,3,3,0,-9.710082,-3.488372,-25.21904
457,BRD-K59197931,naproxen,-15.772676,-2.6496599,-3.453136,3,3,0,-7.2918243,-3.453136,-15.772676
458,BRD-K06221026,DUP-697,-1.9379845,-5.1787686,-3.4037938,3,3,0,-3.506849,-3.4037938,-5.1787686
459,BRD-K78278890,NM-PP1,-2.3412263,-3.370225,-3.911205,3,3,0,-3.2075522,-3.370225,-3.911205
460,BRD-A49172652,lansoprazole,-0.06524698,-27.459686,-3.3474278,3,3,0,-10.290787,-3.3474278,-27.459686
461,BRD-K21565985,xylazine,-1.691332,-3.2430558,-41.327095,3,3,0,-15.420495,-3.2430558,-41.327095
462,BRD-K43764301,dexketoprofen,-2.8188865,-3.1268454,-15.281195,3,3,0,-7.0756416,-3.1268454,-15.281195
463,BRD-A26384407,chlorthalidone,-0.10570825,-3.1072183,-3.5422423,3,3,0,-2.251723,-3.1072183,-3.5422423
464,BRD-K12932420,YM-976,-1.5464957,-3.7612574,-3.030303,3,3,0,-2.779352,-3.030303,-3.7612574
465,BRD-K46937689,phenazone,-0.28188866,-13.856799,-3.0291233,3,3,0,-5.7226033,-3.0291233,-13.856799
466,BRD-K01253243,SB-590885,-42.173264,-1.6208597,-2.6811109,3,3,0,-15.491745,-2.6811109,-42.173264
467,BRD-K17894950,indirubin,-0.5990134,-5.8648887,-2.6750872,3,3,0,-3.0463297,-2.6750872,-5.8648887
468,BRD-K90333595,phentolamine,-0.24665257,-12.187764,-2.501762,3,3,0,-4.978726,-2.501762,-12.187764
469,BRD-K03557653,sappanone-a,-0.7751938,-5.954838,-2.501762,3,3,0,-3.0772648,-2.501762,-5.954838
470,BRD-A94756469,digoxin,-2.4916177,-8.538326,-0.9161381,3,3,0,-3.982027,-2.4916177,-8.538326
471,BRD-A29644307,nomifensine,-2.4325125,-15.169184,-1.9209359,3,3,0,-6.507544,-2.4325125,-15.169184
472,BRD-A33168282,sotalol,-0.422833,-2.4312897,-3.2841856,3,3,0,-2.0461028,-2.4312897,-3.2841856
473,BRD-K04111260,raclopride,-0.1761804,-2.386272,-5.810175,3,3,0,-2.7908762,-2.386272,-5.810175
474,BRD-K53123955,niridazole,-0.3875969,-13.515702,-2.3608174,3,3,0,-5.421372,-2.3608174,-13.515702
475,BRD-K10042277,desmethylclozapine,-0.7047216,-2.3255813,-3.9452667,3,3,0,-2.3251898,-2.3255813,-3.9452667
476,BRD-K13032584,procarbazine,-0.009606802,-8.236534,-2.2198732,3,3,0,-3.4886713,-2.2198732,-8.236534
477,BRD-A31227688,kynuramine,-1.726568,-71.30246,-2.184637,3,3,0,-25.071222,-2.184637,-71.30246
478,BRD-K40901640,cinanserin,-0.24665257,-2.149401,-12.168979,3,3,0,-4.8550105,-2.149401,-12.168979
479,BRD-K36638830,anabasine,-1.6560959,-28.719646,-2.0789287,3,3,0,-10.818223,-2.0789287,-28.719646
480,BRD-K53972329,ruxolitinib,-0.422833,-2.0182998,-2.4568594,3,3,0,-1.6326641,-2.0182998,-2.4568594
481,BRD-A28856712,tetrahydrozoline,-0.88090205,-2.0084567,-24.070486,3,3,0,-8.986615,-2.0084567,-24.070486
482,BRD-A22707317,SB-205384,-1.9432124,-1.7618041,-2.2551093,3,3,0,-1.9867086,-1.9432124,-2.2551093
483,BRD-K87049188,fusaric-acid,-19.109642,-1.9334626,-1.3389711,3,3,0,-7.460692,-1.9334626,-19.109642
484,BRD-K67043667,altretamine,-0.3523608,-2.0084567,-1.9027485,3,3,0,-1.4211887,-1.9027485,-2.0084567
485,BRD-K56614220,clofazimine,-0.070472166,-2.1066644,-1.9027485,3,3,0,-1.3599616,-1.9027485,-2.1066644
486,BRD-K74133369,oligomycin-a,-7.4572997,-1.7970402,-1.2684989,3,3,0,-3.507613,-1.7970402,-7.4572997
487,BRD-K92049597,triamterene,-0.3875969,-1.691332,-38.992195,3,3,0,-13.690375,-1.691332,-38.992195
488,BRD-K03319035,maprotiline,-0.845666,-16.991045,-1.6208597,3,3,0,-6.485857,-1.6208597,-16.991045
489,BRD-A17655518,ibuprofen,-0.5285412,-1.4446794,-3.4611382,3,3,0,-1.8114529,-1.4446794,-3.4611382
490,BRD-K63913457,eicosatrienoic-acid,-12.478835,-0.845666,-1.3742071,3,3,0,-4.8995695,-1.3742071,-12.478835
491,BRD-K40624912,ZM-39923,-1.3389711,-24.799952,-1.1980268,3,3,0,-9.112316,-1.3389711,-24.799952
492,BRD-K31792052,pifithrin,-1.303735,-39.911304,-0.845666,3,3,0,-14.020234,-1.303735,-39.911304
493,BRD-K60274257,dephostatin,-0.14094433,-1.303735,-1.303735,3,3,0,-0.9161381,-1.303735,-1.303735
494,BRD-K98490050,amsacrine,-19.3234,-1.2684989,-1.0570824,3,3,0,-7.216327,-1.2684989,-19.3234
495,BRD-K23583188,lavendustin-a,-1.4799154,-0.5990134,-1.2332629,3,3,0,-1.1040639,-1.2332629,-1.4799154
496,BRD-K69690935,curcumin,-1.1980268,-3.4722035,-0.3875969,3,3,0,-1.6859423,-1.1980268,-3.4722035
497,BRD-A70268693,PG-9,-1.1627907,-11.596447,-1.0923185,3,3,0,-4.617185,-1.1627907,-11.596447
498,BRD-A84045418,calpeptin,-3.1800141,-0.8104299,-1.0919881,3,3,0,-1.6941439,-1.0919881,-3.1800141
499,BRD-K89210380,biotin,-0.845666,-1.2332629,-1.0218464,3,3,0,-1.0335917,-1.0218464,-1.2332629
500,BRD-K79116891,proxymetacaine,-0.88090205,-6.8885207,-0.9976287,3,3,0,-2.9223506,-0.9976287,-6.8885207
501,BRD-K01192156,tyrphostin-AG-112,-72.90695,-0.9866103,-0.97095114,3,3,0,-24.95484,-0.9866103,-72.90695
502,BRD-A13084692,troglitazone,-0.9866103,-0.5637773,-3.6043563,3,3,0,-1.718248,-0.9866103,-3.6043563
503,BRD-K44442813,pidotimod,-0.8165735,-15.7680855,-0.95137423,3,3,0,-5.8453445,-0.95137423,-15.7680855
504,BRD-A15131297,benazepril,-0.422833,-0.88090205,-12.41252,3,3,0,-4.5720854,-0.88090205,-12.41252
505,BRD-K65285700,GP-1a,-0.7395559,-0.85304826,-27.417057,3,3,0,-9.669887,-0.85304826,-27.417057
506,BRD-A20527803,IB-MECA,-9.279743,-0.66948557,-0.845666,3,3,0,-3.5982983,-0.845666,-9.279743
507,BRD-A02006392,nitrendipine,-0.1761804,-0.845666,-1.726568,3,3,0,-0.9161381,-0.845666,-1.726568
508,BRD-K71726959,BRD-K71726959,-0.10570825,-3.488372,-0.66948557,3,3,0,-1.4211887,-0.66948557,-3.488372
509,BRD-K21733600,rofecoxib,-0.3667346,-1.5151515,-0.66948557,3,3,0,-0.8504572,-0.66948557,-1.5151515
510,BRD-K52219182,ICI-63197,-0.49330515,-0.63424945,-1.0218464,3,3,0,-0.71646696,-0.63424945,-1.0218464
511,BRD-K31542390,mycophenolic-acid,-0.31712472,-6.129409,-0.3875969,3,3,0,-2.2780435,-0.3875969,-6.129409
512,BRD-K50311478,tosyl-phenylalanyl-chloromethyl-ketone,-0.2114165,-0.31712472,-45.972115,3,3,0,-15.500218,-0.31712472,-45.972115
513,BRD-A41451487,PK-11195,-0.070472166,-0.31712472,-0.422833,3,3,0,-0.2701433,-0.31712472,-0.422833
514,BRD-K30867024,SB-216641,-0.24704206,-0.14094433,-0.95137423,3,3,0,-0.44645354,-0.24704206,-0.95137423
515,BRD-K18895904,olanzapine,0.74206495,-84.90932,-89.40762,3,2,0,-57.85829,-84.90932,-89.40762
516,BRD-K98521173,desoxycortone,0.0,-89.82852,-82.72086,3,2,0,-57.51646,-82.72086,-89.82852
517,BRD-K50938287,sumatriptan,0.25645813,-84.55716,-82.21489,3,2,0,-55.5052,-82.21489,-84.55716
518,BRD-K66876909,linezolid,0.0,-80.61222,-86.923904,3,2,0,-55.84538,-80.61222,-86.923904
519,BRD-K80527266,triacsin-c,0.0,-86.06775,-80.58071,3,2,0,-55.549488,-80.58071,-86.06775
520,BRD-A99177642,deltaline,2.0436928,-80.44774,-88.888916,3,2,0,-55.764324,-80.44774,-88.888916
521,BRD-K47328134,lysylphenylalanyl-tyrosine,0.0,-88.27896,-79.22655,3,2,0,-55.83517,-79.22655,-88.27896
522,BRD-K53959060,indirubin,0.0,-80.276474,-78.74434,3,2,0,-53.00694,-78.74434,-80.276474
523,BRD-A14985772,L-ascorbyl-6-palmitate,0.0,-77.96875,-83.93753,3,2,0,-53.96876,-77.96875,-83.93753
524,BRD-K05673000,dicloxacillin,0.0,-77.3276,-80.40938,3,2,0,-52.57899,-77.3276,-80.40938
525,BRD-A91555231,norepinephrine,0.0,-77.281006,-86.315674,3,2,0,-54.532227,-77.281006,-86.315674
526,BRD-K47635719,dexamethasone,0.0,-80.42497,-76.488884,3,2,0,-52.304615,-76.488884,-80.42497
527,BRD-K55991774,BAS-09104376,0.0,-75.29918,-76.458496,3,2,0,-50.58589,-75.29918,-76.458496
528,BRD-K94070024,depomedrol,0.0,-74.27258,-88.007034,3,2,0,-54.093204,-74.27258,-88.007034
529,BRD-K22429181,retinol,0.0,-76.66814,-74.16357,3,2,0,-50.277233,-74.16357,-76.66814
530,BRD-K15262564,mupirocin,0.0,-73.87024,-75.70762,3,2,0,-49.859283,-73.87024,-75.70762
531,BRD-A69636825,diltiazem,0.3875969,-85.20731,-71.527115,3,2,0,-52.115612,-71.527115,-85.20731
532,BRD-K07996107,harpagoside,0.0,-73.27785,-69.95901,3,2,0,-47.745617,-69.95901,-73.27785
533,BRD-K41160163,fenobam,0.0,-69.89353,-72.971214,3,2,0,-47.621582,-69.89353,-72.971214
534,BRD-K49519092,immethridine,0.422833,-81.91991,-69.51242,3,2,0,-50.3365,-69.51242,-81.91991
535,BRD-A17065207,brefeldin-a,1.726568,-69.44102,-74.413345,3,2,0,-47.375935,-69.44102,-74.413345
536,BRD-K46862739,metyrapone,0.0,-68.876465,-77.82456,3,2,0,-48.90034,-68.876465,-77.82456
537,BRD-K44779798,miglitol,0.0,-68.49797,-83.87938,3,2,0,-50.79245,-68.49797,-83.87938
538,BRD-K05926469,lenalidomide,0.0,-78.98073,-68.32484,3,2,0,-49.101856,-68.32484,-78.98073
539,BRD-K01779529,fluoropyruvate,0.0,-82.97991,-67.92009,3,2,0,-50.3,-67.92009,-82.97991
540,BRD-K11905747,spectinomycin,0.0,-67.43215,-82.52674,3,2,0,-49.986298,-67.43215,-82.52674
541,BRD-K74765201,tomelukast,2.7131784,-68.07604,-67.01769,3,2,0,-44.12685,-67.01769,-68.07604
542,BRD-M64432851,sunitinib,0.0,-70.36962,-66.35164,3,2,0,-45.57375,-66.35164,-70.36962
543,BRD-K51485625,ritonavir,0.0,-65.31005,-72.67488,3,2,0,-45.994976,-65.31005,-72.67488
544,BRD-K82846253,repaglinide,0.0,-71.47201,-64.0328,3,2,0,-45.16827,-64.0328,-71.47201
545,BRD-K97764662,PD-173074,0.033184495,-63.726395,-63.5877,3,2,0,-42.426968,-63.5877,-63.726395
546,BRD-K70401845,erlotinib,0.0,-63.33068,-67.6588,3,2,0,-43.66316,-63.33068,-67.6588
547,BRD-K53561341,aurora-a-inhibitor-i,0.0,-73.910484,-62.767788,3,2,0,-45.55942,-62.767788,-73.910484
548,BRD-K16618170,BRD-K16618170,0.0,-65.60508,-62.531555,3,2,0,-42.712208,-62.531555,-65.60508
549,BRD-A55815733,phylloquinone,0.0,-62.428043,-75.40692,3,2,0,-45.94499,-62.428043,-75.40692
550,BRD-K68336408,tyrphostin-AG-1478,0.5637773,-71.827805,-62.043922,3,2,0,-44.435986,-62.043922,-71.827805
551,BRD-A62035778,scopolamine,0.0,-69.300415,-60.806587,3,2,0,-43.369,-60.806587,-69.300415
552,BRD-M47937986,cefatrizine,2.185104,-60.511826,-62.38571,3,2,0,-40.237476,-60.511826,-62.38571
553,BRD-A32836748,leu-enkephalin,0.0,-60.088078,-66.97293,3,2,0,-42.35367,-60.088078,-66.97293
554,BRD-K33453211,levocabastine,0.3523608,-73.715904,-60.01484,3,2,0,-44.45946,-60.01484,-73.715904
555,BRD-K46068882,eugenitol,0.0,-70.06354,-59.25184,3,2,0,-43.10512,-59.25184,-70.06354
556,BRD-A48809242,IB-MECA,54.51072,-59.216393,-80.35489,3,2,0,-28.353523,-59.216393,-80.35489
557,BRD-K38055836,etamivan,0.0,-60.31506,-59.146484,3,2,0,-39.820515,-59.146484,-60.31506
558,BRD-A83855350,naltrexone,2.4199862,-58.617447,-76.01295,3,2,0,-44.07014,-58.617447,-76.01295
559,BRD-K55430733,WAY-629,0.0,-78.02915,-58.294052,3,2,0,-45.44107,-58.294052,-78.02915
560,BRD-K57179821,crotamiton,0.0,-66.877205,-58.276802,3,2,0,-41.718002,-58.276802,-66.877205
561,BRD-K40782193,QX-222,0.0,-58.220947,-63.14115,3,2,0,-40.454033,-58.220947,-63.14115
562,BRD-K24656285,farnesol,0.0,-57.9373,-61.99803,3,2,0,-39.978443,-57.9373,-61.99803
563,BRD-K80778372,Ro-19-4605,0.0,-81.982765,-57.59342,3,2,0,-46.525394,-57.59342,-81.982765
564,BRD-A61858259,CAY-10415,0.0,-57.485313,-66.52255,3,2,0,-41.335957,-57.485313,-66.52255
565,BRD-K48300629,zonisamide,,-62.1969,-51.886986,2,2,0,-57.041943,-57.041943,-62.1969
566,BRD-A32161980,carbetocin,0.0,-61.636898,-56.606857,3,2,0,-39.414585,-56.606857,-61.636898
567,BRD-K35559145,levomepromazine,0.0,-63.420815,-55.351845,3,2,0,-39.590885,-55.351845,-63.420815
568,BRD-K23913458,coumarin,0.0,-73.187294,-54.808727,3,2,0,-42.66534,-54.808727,-73.187294
569,BRD-K83963101,MLN-8054,0.0,-68.58604,-54.645096,3,2,0,-41.077045,-54.645096,-68.58604
570,BRD-K05658747,raltegravir,0.0,-69.030594,-54.236267,3,2,0,-41.088955,-54.236267,-69.030594
571,BRD-K54529596,captopril,0.0,-59.514263,-54.21976,3,2,0,-37.911343,-54.21976,-59.514263
572,BRD-K38003476,clocortolone-pivalate,0.0,-53.92564,-58.941776,3,2,0,-37.62247,-53.92564,-58.941776
573,BRD-K92984783,melperone,0.0,-62.51078,-53.639404,3,2,0,-38.71673,-53.639404,-62.51078
574,BRD-K13725475,rhodomyrtoxin,0.0,-58.177826,-53.618755,3,2,0,-37.26553,-53.618755,-58.177826
575,BRD-K80725821,RS-16566,0.0,-54.284805,-53.37038,3,2,0,-35.88506,-53.37038,-54.284805
576,BRD-K46142322,RS-67333,0.9161381,-65.3178,-53.303467,3,2,0,-39.235043,-53.303467,-65.3178
577,BRD-K15402119,huperzine-a,0.0,-75.77251,-52.409527,3,2,0,-42.727345,-52.409527,-75.77251
578,BRD-K39746403,erythromycin-estolate,0.0,-52.3122,-65.40538,3,2,0,-39.239193,-52.3122,-65.40538
579,BRD-K77641333,naphazoline,0.0,-55.244522,-52.098797,3,2,0,-35.78111,-52.098797,-55.244522
580,BRD-K47659338,EMD-386088,0.0,-51.261566,-52.884872,3,2,0,-34.71548,-51.261566,-52.884872
581,BRD-K20152659,dihomo-gamma-linolenic-acid,3.8881712,-52.611137,-50.31524,3,2,0,-33.012737,-50.31524,-52.611137
582,BRD-K36055864,cycloheximide,0.0,-48.75512,-67.59605,3,2,0,-38.783722,-48.75512,-67.59605
583,BRD-K94830329,ataluren,0.0,-48.34629,-66.52366,3,2,0,-38.28998,-48.34629,-66.52366
584,BRD-A04668240,CGP-52432,0.0,-60.776894,-48.040817,3,2,0,-36.27257,-48.040817,-60.776894
585,BRD-K40530731,hyoscyamine,0.0,-60.860374,-47.63303,3,2,0,-36.16447,-47.63303,-60.860374
586,BRD-K52620403,STO-609,0.0,-70.18081,-47.466537,3,2,0,-39.215782,-47.466537,-70.18081
587,BRD-K63915849,AS-604850,0.0,-47.437893,-68.0728,3,2,0,-38.503567,-47.437893,-68.0728
588,BRD-A01787639,naftopidil,0.0,-62.313675,-47.10041,3,2,0,-36.471363,-47.10041,-62.313675
589,BRD-K47943470,tyrphostin-51,0.0,-46.91066,-46.95275,3,2,0,-31.287804,-46.91066,-46.95275
590,BRD-K98426715,tubacin,0.0,-46.54914,-61.754417,3,2,0,-36.101185,-46.54914,-61.754417
591,BRD-K57886322,fluocinonide,14.823251,-46.389793,-56.89367,3,2,0,-29.486738,-46.389793,-56.89367
592,BRD-K33204703,AG-370,0.0,-46.256927,-52.133236,3,2,0,-32.796722,-46.256927,-52.133236
593,BRD-A37817666,picrotoxin,0.0,-64.13039,-46.148685,3,2,0,-36.75969,-46.148685,-64.13039
594,BRD-K01649396,indatraline,36.00622,-46.112965,-46.786606,3,2,0,-18.964449,-46.112965,-46.786606
595,BRD-K08806317,timolol,0.0,-45.919903,-47.8649,3,2,0,-31.261602,-45.919903,-47.8649
596,BRD-A59808129,guggulsterone,0.0,-45.736454,-65.7562,3,2,0,-37.16422,-45.736454,-65.7562
597,BRD-K00824317,fludroxycortide,0.0,-45.678276,-68.371895,3,2,0,-38.016724,-45.678276,-68.371895
598,BRD-A76019558,ketoconazole,14.486939,-45.663555,-51.068428,3,2,0,-27.415014,-45.663555,-51.068428
599,BRD-K17349619,HLI-373,1.5503876,-45.57664,-59.431763,3,2,0,-34.486008,-45.57664,-59.431763
600,BRD-K57930253,nitrazepam,0.0,-81.4769,-45.404686,3,2,0,-42.29386,-45.404686,-81.4769
601,BRD-K40892394,AR-C133057XX,0.0,-71.732864,-45.36782,3,2,0,-39.03356,-45.36782,-71.732864
602,BRD-K32977963,eugenol,3.8407328,-44.93273,-61.269627,3,2,0,-34.12054,-44.93273,-61.269627
603,BRD-K28667196,fillalbin,0.0,-44.741264,-57.704254,3,2,0,-34.148506,-44.741264,-57.704254
604,BRD-K30570479,VU-0400195-3,0.0,-62.669506,-44.594543,3,2,0,-35.754684,-44.594543,-62.669506
605,BRD-A50737080,CGK-733,2.0084567,-57.767708,-44.329273,3,2,0,-33.362843,-44.329273,-57.767708
606,BRD-A56359832,zileuton,0.2114165,-44.116383,-48.836212,3,2,0,-30.913725,-44.116383,-48.836212
607,BRD-K16551401,PNU-22394,0.0,-43.88552,-60.601,3,2,0,-34.828842,-43.88552,-60.601
608,BRD-A48261811,argatroban,0.14094433,-43.634808,-44.706135,3,2,0,-29.4,-43.634808,-44.706135
609,BRD-K01612348,meropenem,1.0903685,-73.15614,-43.405518,3,2,0,-38.49043,-43.405518,-73.15614
610,BRD-A26787626,cyclopiazonic-acid,0.0,-43.297382,-61.329903,3,2,0,-34.875763,-43.297382,-61.329903
611,BRD-A35338386,NECA,3.1673129,-55.805313,-43.045013,3,2,0,-31.894339,-43.045013,-55.805313
612,BRD-K55703048,latrepirdine,0.0,-61.06723,-42.907585,3,2,0,-34.65827,-42.907585,-61.06723
613,BRD-K68246049,TTNPB,0.0,-63.73111,-42.60437,3,2,0,-35.44516,-42.60437,-63.73111
614,BRD-A70461345,naloxone,0.0,-65.14291,-42.27452,3,2,0,-35.80581,-42.27452,-65.14291
615,BRD-A93048969,BRD-A93048969,0.0,-41.836624,-42.373035,3,2,0,-28.069885,-41.836624,-42.373035
616,BRD-K41143549,N20C,15.728773,-71.683685,-41.83525,3,2,0,-32.59672,-41.83525,-71.683685
617,BRD-A75552914,isoxicam,1.4094433,-69.17119,-41.748665,3,2,0,-36.503468,-41.748665,-69.17119
618,BRD-K67831364,ZM-323881,1.1627907,-46.595947,-41.590137,3,2,0,-29.007765,-41.590137,-46.595947
619,BRD-A32164164,methyllycaconitine,0.0,-41.552067,-43.47993,3,2,0,-28.344,-41.552067,-43.47993
620,BRD-K18905250,ST-91,0.0,-55.351,-41.50965,3,2,0,-32.286884,-41.50965,-55.351
621,BRD-K04146668,GW-441756,0.0,-58.31234,-41.390285,3,2,0,-33.234207,-41.390285,-58.31234
622,BRD-K00317371,RITA,0.0,-45.81842,-41.05004,3,2,0,-28.956154,-41.05004,-45.81842
623,BRD-A90311807,cilastatin,0.0,-40.759197,-63.78868,3,2,0,-34.849293,-40.759197,-63.78868
624,BRD-K64451768,GANT-58,-40.37555,40.60208,-56.19536,3,2,0,-18.656275,-40.37555,-56.19536
625,BRD-A15493168,tetracycline,0.0,-45.202026,-40.327312,3,2,0,-28.50978,-40.327312,-45.202026
626,BRD-A06390036,hydroquinidine,0.0,-40.102448,-64.49429,3,2,0,-34.86558,-40.102448,-64.49429
627,BRD-K02715688,"hydrastine-(1r,-9s)",0.0,-40.05471,-42.078842,3,2,0,-27.377851,-40.05471,-42.078842
628,BRD-K48427617,U-0124,0.0,-39.553844,-71.94356,3,2,0,-37.165802,-39.553844,-71.94356
629,BRD-K04833372,GSK-1904529A,0.0,-49.071552,-39.54657,3,2,0,-29.539373,-39.54657,-49.071552
630,BRD-K79437791,acetyl-farnesyl-cysteine,0.0,-39.310402,-42.336433,3,2,0,-27.215612,-39.310402,-42.336433
631,BRD-K97330509,SRC-kinase-inhibitor-II,0.0,-49.818542,-38.740005,3,2,0,-29.519516,-38.740005,-49.818542
632,BRD-K49519144,LY-2140023,0.0,-38.500805,-49.418,3,2,0,-29.306269,-38.500805,-49.418
633,BRD-K27499107,carbacyclin,0.0,-42.648,-38.385857,3,2,0,-27.011286,-38.385857,-42.648
634,BRD-K77625572,etomoxir,0.0,-52.31215,-38.2183,3,2,0,-30.176817,-38.2183,-52.31215
635,BRD-K87226815,cycloserine-(d),-38.19686,3.0456147,-80.090904,3,2,0,-38.41405,-38.19686,-80.090904
636,BRD-K29113274,ketoconazole,0.0,-38.17706,-51.334213,3,2,0,-29.837091,-38.17706,-51.334213
637,BRD-A38913120,BH3I-1,0.0,-42.117878,-38.170883,3,2,0,-26.762918,-38.170883,-42.117878
638,BRD-K82731415,olomoucine,2.0084567,-41.275345,-37.943428,3,2,0,-25.736773,-37.943428,-41.275345
639,BRD-K72264770,QW-BI-011,0.0,-37.836708,-74.16712,3,2,0,-37.33461,-37.836708,-74.16712
640,BRD-A42346008,metanephrine,0.0,-37.53832,-68.01175,3,2,0,-35.183353,-37.53832,-68.01175
641,BRD-K64245000,GW-4064,0.0,-37.294754,-41.28787,3,2,0,-26.194208,-37.294754,-41.28787
642,BRD-A24228527,ofloxacin,4.5454545,-58.85514,-37.287704,3,2,0,-30.532463,-37.287704,-58.85514
643,BRD-K31627533,rimexolone,0.0,-39.204544,-37.072025,3,2,0,-25.425522,-37.072025,-39.204544
644,BRD-K14880289,GW-501516,2.9598308,-36.660625,-44.85285,3,2,0,-26.184547,-36.660625,-44.85285
645,BRD-A98378129,talniflumate,0.0,-36.3101,-36.302643,3,2,0,-24.204248,-36.302643,-36.3101
646,BRD-K15563106,phloretin,0.0,-37.116245,-36.24877,3,2,0,-24.455008,-36.24877,-37.116245
647,BRD-K19533706,tranilast,0.0,-48.171482,-36.17969,3,2,0,-28.117058,-36.17969,-48.171482
648,BRD-K89152108,liothyronine,0.0,-36.09951,-53.624916,3,2,0,-29.908142,-36.09951,-53.624916
649,BRD-K06024458,N-arachidonyl-GABA,0.0,-36.093826,-50.313255,3,2,0,-28.80236,-36.093826,-50.313255
650,BRD-K41895714,AS-605240,0.0,-35.727528,-42.651196,3,2,0,-26.126242,-35.727528,-42.651196
651,BRD-K07265709,dexrazoxane,0.0,-35.518402,-48.658905,3,2,0,-28.059103,-35.518402,-48.658905
652,BRD-K74763371,bosentan,0.0,-35.480804,-41.29679,3,2,0,-25.592531,-35.480804,-41.29679
653,BRD-A35623999,CGP-37157,0.0,-36.261013,-35.42973,3,2,0,-23.896914,-35.42973,-36.261013
654,BRD-K43149758,myricetin,0.0,-43.03753,-35.27192,3,2,0,-26.10315,-35.27192,-43.03753
655,BRD-A39268308,epibatidine,12.256795,-34.56698,-39.197807,3,2,0,-20.502665,-34.56698,-39.197807
656,BRD-K13819402,desoxypeganine,0.0,-51.310387,-34.381584,3,2,0,-28.56399,-34.381584,-51.310387
657,BRD-A29731977,17-hydroxyprogesterone-caproate,4.3382473,-33.954266,-37.235554,3,2,0,-22.283857,-33.954266,-37.235554
658,BRD-K24994810,androstenol,0.0,-43.960052,-33.631954,3,2,0,-25.864004,-33.631954,-43.960052
659,BRD-A66395008,parthenolide,0.0,-68.24616,-33.34642,3,2,0,-33.864193,-33.34642,-68.24616
660,BRD-A28318179,aminomethyltransferase,0.0,-58.428802,-33.192497,3,2,0,-30.540434,-33.192497,-58.428802
661,BRD-A50157456,terbutaline,0.0,-42.802612,-33.100636,3,2,0,-25.30108,-33.100636,-42.802612
662,BRD-K49807096,benazepril,0.0,-33.011806,-36.454567,3,2,0,-23.155457,-33.011806,-36.454567
663,BRD-A98725278,methysergide,1.0218464,-32.92247,-49.065937,3,2,0,-26.988853,-32.92247,-49.065937
664,BRD-A16665823,butoconazole,0.0,-50.78263,-32.632442,3,2,0,-27.805023,-32.632442,-50.78263
665,BRD-K05464208,JX-401,1.5856236,-32.274944,-53.875427,3,2,0,-28.18825,-32.274944,-53.875427
666,BRD-A47706533,buthionine-sulfoximine,3.3474278,-32.15024,-40.63105,3,2,0,-23.144623,-32.15024,-40.63105
667,BRD-K11742128,triprolidine,0.0,-44.621677,-32.13557,3,2,0,-25.585749,-32.13557,-44.621677
668,BRD-A49765801,fludroxycortide,-32.036926,19.830887,-73.84587,3,2,0,-28.68397,-32.036926,-73.84587
669,BRD-A17819071,gedunin,0.0,-31.732721,-33.6379,3,2,0,-21.790207,-31.732721,-33.6379
670,BRD-K79759585,sildenafil,0.0,-31.675108,-41.7917,3,2,0,-24.488935,-31.675108,-41.7917
671,BRD-K51557114,BRD-K51557114,0.0,-59.698788,-31.666016,3,2,0,-30.454935,-31.666016,-59.698788
672,BRD-K66206289,lobeline,0.0,-56.985126,-31.288265,3,2,0,-29.424463,-31.288265,-56.985126
673,BRD-K21971034,OM-137,0.0,-39.54982,-31.160496,3,2,0,-23.570105,-31.160496,-39.54982
674,BRD-A65615053,zacopride,0.0,-31.032137,-37.04361,3,2,0,-22.691916,-31.032137,-37.04361
675,BRD-K00337317,NU-7441,59.751762,-31.649963,-31.00857,3,2,0,-0.9689229,-31.00857,-31.649963
676,BRD-K50128260,sildenafil,-30.81438,23.593685,-35.802013,3,2,0,-14.340903,-30.81438,-35.802013
677,BRD-K33818169,GW-3965,0.0,-30.765442,-79.12559,3,2,0,-36.630344,-30.765442,-79.12559
678,BRD-A89672324,CGP-55845,2.4660928,-37.834663,-30.683111,3,2,0,-22.017227,-30.683111,-37.834663
679,BRD-K46419649,U0126,0.0,-30.673542,-49.501297,3,2,0,-26.724945,-30.673542,-49.501297
680,BRD-A83859836,tropisetron,0.0,-30.598743,-34.943005,3,2,0,-21.84725,-30.598743,-34.943005
681,BRD-K73824630,skatole,2.3255813,-30.488573,-35.980846,3,2,0,-21.381279,-30.488573,-35.980846
682,BRD-A88282067,delcorine,0.0,-30.283558,-31.832285,3,2,0,-20.705282,-30.283558,-31.832285
683,BRD-A84389633,"tropanyl-3,5-dimethylbenzoate",0.0,-43.808662,-30.150549,3,2,0,-24.65307,-30.150549,-43.808662
684,BRD-K94379058,BML-190,0.0,-30.005325,-45.187325,3,2,0,-25.064217,-30.005325,-45.187325
685,BRD-K19687926,lapatinib,4.2283297,-29.981476,-33.70385,3,2,0,-19.818998,-29.981476,-33.70385
